link,date,price,rooms,full_address,latitude,longitude,city_district,state,city,road,house_number,floor,total_floors,housing_type,total_area,living_area,kitchen_area,ceiling_height,repair,house_year,house_type,windows_view,bathrooms_num,parking,elevators_num,balcony_num,schools,hospitals,grocery_stores,kindergartens
https://ulyanovsk.cian.ru/sale/flat/299418436/,2024-03-09 21:00:00,3650000,2,"Ульяновская область, Ульяновск, р-н Заволжский, Заречная ул., 9",54.32105805,48.473986223618724,Zavolzhskiy,Ulyanovsk Oblast,Ulyanovsk,Заречная улица,9,9,9,1,53.14,32.6,7.6,2.7,2,1992,4,2,1,1,1,1,1,1,5,1
https://ulyanovsk.cian.ru/sale/flat/299790850/,2024-03-19 20:08:00,2450000,2,"Ульяновская область, Ульяновск, р-н Заволжский, проезд Менделеева, 14",54.349762049999995,48.541083602776865,Zavolzhskiy,Ulyanovsk Oblast,Ulyanovsk,проезд Менделеева,14,4,5,1,43.7,,5.7,2.5,3,1963,1,1,1,1,,1,6,1,8,7
https://ulyanovsk.cian.ru/sale/flat/292872640/,2024-12-07 15:18:00,2300000,2,"Ульяновская область, Ульяновск, ул. Ефремова, 32",54.29194255,48.29878011217873,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Ефремова,32,1,3,1,46.7,25.7,7.0,,3,1957,1,,1,,,1,6,4,16,12
https://ulyanovsk.cian.ru/sale/flat/298938047/,2024-03-06 12:45:00,2650000,2,"Ульяновская область, Ульяновск, р-н Железнодорожный, ул. Варейкиса, 39",54.2558528,48.338793171854576,Железнодорожный район,Ulyanovsk Oblast,Ulyanovsk,улица Варейкиса,39,5,5,1,42.0,30.0,6.0,,2,1970,4,2,1,1,,1,6,1,18,14
https://ulyanovsk.cian.ru/sale/flat/297798013/,2024-03-18 09:55:00,3790000,2,"Ульяновская область, Ульяновск, ул. Игошина, 12",54.278467,48.266023400329104,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Игошина,12,7,9,1,47.0,,8.3,,,2017,1,,1,,2,1,5,1,9,4
https://ulyanovsk.cian.ru/sale/flat/285309763/,2024-03-04 19:41:00,2190000,2,"Ульяновская область, Ульяновск, р-н Железнодорожный, просп. Гая, 13",54.2694254,48.3308301,Железнодорожный район,Ulyanovsk Oblast,Ulyanovsk,проспект Гая,13,4,5,1,44.6,27.0,6.0,,3,1964,1,2,1,1,,1,6,3,9,7
https://ulyanovsk.cian.ru/sale/flat/293978117/,2024-03-11 16:27:00,3100000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, ул. Ефремова, 20",54.2937529,48.30287377510682,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Ефремова,20,2,3,1,47.0,,7.2,3.0,2,1959,1,,,,,,7,5,16,11
https://ulyanovsk.cian.ru/sale/flat/299228063/,2024-03-18 17:40:00,3620000,2,"Ульяновская область, Ульяновск, ул. Генерала Мельникова, 12",54.276457949999994,48.26898832735189,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Генерала Мельникова,12,6,9,1,50.2,28.0,10.0,2.7,,2011,4,,,,1,,7,1,11,9
https://ulyanovsk.cian.ru/sale/flat/299397060/,2024-03-18 08:10:00,3800000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, Жигулевская ул., 11",54.277361299999995,48.305094756740836,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,Жигулёвская улица,11,8,10,1,53.3,32.8,9.2,2.5,3,1991,4,2,,,,,9,1,32,15
https://ulyanovsk.cian.ru/sale/flat/294139970/,2024-03-18 09:55:00,3490000,2,"Ульяновская область, Ульяновск, р-н Ленинский, Ипподромная ул., 4Б",54.363553350000004,48.35248398084629,Ленинский район,Ulyanovsk Oblast,Ulyanovsk,Ипподромная улица,4Б,18,19,1,58.4,,16.3,,,2018,,,1,,2,1,,2,2,3
