link,date,price,rooms,full_address,latitude,longitude,city_district,state,city,road,house_number,floor,total_floors,housing_type,total_area,living_area,kitchen_area,ceiling_height,repair,house_year,house_type,windows_view,bathrooms_num,parking,elevators_num,balcony_num,schools,hospitals,grocery_stores,kindergartens
https://samara.cian.ru/sale/flat/299329075/,2024-03-17 19:59:00,6350000,2,"Самарская область, Самара, р-н Красноглинский, мкр. Мехзавод, 1-й квартал, 74",53.30595015,50.28473015503556,,Samara Oblast,Samara,,,2,10,1,64.0,38.0,15.0,2.7,,2023,,1,1,,2,1,6,1,9,6
https://samara.cian.ru/sale/flat/289709898/,2024-03-15 20:39:00,6200000,2,"Самарская область, Самара, р-н Кировский, Московское шоссе, 18-й км, 35",,,,,,,,19,24,1,63.5,,17.7,2.7,3,1985,4,1,1,1,2,1,,,,
https://samara.cian.ru/sale/flat/293412908/,2024-12-04 09:37:00,6200000,2,"Самарская область, Самара, р-н Кировский, мкр. 18-й километр, Московское шоссе, 18-й км, 1",,,,,,,,4,9,1,54.5,30.0,10.0,2.7,2,1995,1,1,1,1,1,1,,,,
https://samara.cian.ru/sale/flat/294442805/,2024-11-29 10:57:00,6000000,2,"Самарская область, Самара, р-н Железнодорожный, Пензенская ул., 56",53.19246055,50.14266048902638,,Samara Oblast,Samara,Penzenskaya Street,56,4,12,1,51.4,29.4,,,3,1984,4,,1,,2,1,9,3,23,14
https://samara.cian.ru/sale/flat/299109677/,2024-02-29 17:43:00,6000000,2,"Самарская область, Самара, р-н Кировский, мкр. 16,18, Коломенский пер., 5",53.23580675,50.24029053102281,,Samara Oblast,Samara,Коломенский переулок,5,2,2,1,55.5,32.0,8.4,,3,1957,5,1,1,,,,14,4,23,9
https://samara.cian.ru/sale/flat/298650112/,2024-03-17 12:28:00,7000000,2,"Самарская область, Самара, р-н Промышленный, мкр. Ипподром, ул. Губанова, 26",53.251400450000006,50.20940775155806,,Samara Oblast,Samara,Gubanova Street,26,8,9,1,52.6,32.9,7.8,2.5,2,1985,4,1,1,1,1,1,8,5,26,12
https://samara.cian.ru/sale/flat/298480172/,2024-02-26 07:23:00,6970000,2,"Самарская область, Самара, р-н Кировский, мкр. 16,18, Черемшанская ул., 162",53.2349151,50.2465453,,Samara Oblast,Samara,Черемшанская улица,,7,18,1,71.0,37.0,12.0,2.7,,,,,1,1,2,1,20,4,23,14
https://samara.cian.ru/sale/flat/297655066/,2024-02-25 14:58:00,6860000,2,"Самарская область, Самара, р-н Советский, ул. Советской Армии, 131А",53.2154073,50.2146198057324,,Samara Oblast,Samara,Sovetskoy Armii St,131А,21,26,1,54.9,29.0,9.1,2.8,,2023,3,,1,3,4,1,7,4,27,15
https://samara.cian.ru/sale/flat/299023670/,2024-02-27 17:19:00,5900000,2,"Самарская область, Самара, р-н Куйбышевский, Южное ш., 7А",53.1355237,50.16962001038134,,Samara Oblast,Samara,Южное шоссе,7A,20,25,1,68.4,31.7,14.1,2.8,,2021,1,2,1,,2,2,,1,1,
https://samara.cian.ru/sale/flat/297284676/,2024-02-14 12:23:00,6320000,2,"Самарская область, Самара, р-н Промышленный, мкр. Приволжский, Московское ш., 318",53.26109995,50.23578612850357,,Samara Oblast,Samara,Московское шоссе (дублер),318,1,9,1,42.8,30.0,5.0,2.5,3,1980,4,1,1,,1,1,10,2,14,11
https://samara.cian.ru/sale/flat/299067999/,2024-02-28 17:51:00,6000000,2,"Самарская область, Самара, р-н Промышленный, мкр. 7,8, просп. Кирова, 162",53.2382324,50.238199776276886,,Samara Oblast,Samara,prospekt Kirova,162,2,2,1,55.7,32.0,8.6,,3,1957,5,,1,,,,17,3,27,9
